OTU_ID,1AA,1AB,1AC,1AD,1AE,1AGA,1AGB,1AGC,1AGD,1AGE,1EA,1EB,1EC,1ED,1EE,1LGA,1LGE,1MA,1NA,1NB,1NC,1ND,1NE,1RA,1RB,1RC,1RD,1RE,2AAF,2ABF,2ABM,2ACF,2ADF,2AEF,2AEM,2AGAF,2AGAM,2AGBF,2AGBM,2AGCF,2AGCM,2AGDF,2AGDM,2AGEF,2AGEM,2EA,2EB,2EC,2ED,2LGB,2LGC,2LGD,2MA,2MB,2MC,2ME,2NA,2NB,2NC,2ND,2NE,Consensus Lineage
5249,2,0,5,1,0,0,0,18,1,3,125,18,1,31,0,12,19,70,4,27,8,1,4,9,2,0,0,0,0,0,0,6,1,1,0,15,0,0,5,4,0,2,0,3,0,6,8,0,0,2,11,1,1,0,5,6,13,3,2,5,6,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Jonesiaceae; g__; s__
5271,4,4,0,0,0,1,0,1,0,0,0,0,0,0,0,4,14,0,0,0,3,0,0,0,0,0,0,0,45,0,0,2,74,0,75,0,2,17,0,2,0,83,0,3,288,3,1,0,3,5,1,13,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
5278,0,1,1,0,0,0,0,7,0,0,6,18,10,0,2,0,0,7,15,2,32,2,9,19,0,0,0,0,1,3,0,0,0,0,0,18,0,4,1,4,0,3,0,2,0,3,3,1,1,2,0,0,0,0,0,0,7,4,1,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
5285,2,5,19,2,1,0,0,146,1,15,206,44,24,102,99,4,0,59,12,33,24,9,18,54,36,30,8,9,13,2,8,14,13,10,11,33,0,4,22,12,0,7,0,11,0,16,145,0,6,1,0,1,1,11,13,12,40,13,10,2,14,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae
5291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,4,1,64,50,29,63,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,2,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
5298,10,6,28,2,6,0,0,5,1,8,209,94,48,0,2,5,0,418,326,522,878,303,381,374,19,12,18,12,36,24,14,10,9,15,3,6,0,0,2,6,0,0,0,27,2,135,120,27,19,5,15,0,299,446,102,248,344,163,705,104,90,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__guillouiae
5313,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,0,3,0,60,41,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,2,2,2,1,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
5318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,5,0,0,1,9,0,1,0,0,0,0,0,1,0,2,0,2,28,0,2,0,0,0,2,3,0,7,89,16,0,8,4,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
5319,0,6,11,0,0,0,0,0,0,2,57,26,8,0,2,12,23,21,51,40,61,30,91,72,0,0,0,0,21,3,0,0,4,2,1,1,0,1,0,4,0,0,0,6,1,134,54,0,15,58,70,2,3,5,2,18,18,8,25,4,6,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
5321,0,4,2,0,0,2,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,42,11,3,6,4,8,0,141,2,63,0,9,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
5325,0,194,116,163,47,0,0,49,1,30,315,68,14,2,12,0,0,408,219,284,395,206,289,206,46,64,41,152,124,34,93,50,38,99,60,9,0,0,4,17,0,4,0,17,0,217,123,20,27,0,0,0,251,477,91,258,262,158,438,73,62,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
5335,1,2,17,8,1,1,0,5,2,6,140,161,37,3,17,86,30,271,178,226,440,71,295,413,25,4,7,5,60,31,10,12,25,17,18,11,0,4,6,3,0,17,0,32,24,103,132,12,22,74,245,2,83,91,29,123,533,150,77,127,94,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
5345,0,0,1,1,0,0,0,2,0,0,0,26,0,0,0,0,0,30,0,59,108,132,18,78,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5,10,0,2,53,39,0,9,6,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__guillouiae
5347,2,11,15,0,1,0,0,0,0,1,138,44,15,0,1,4,0,245,153,318,405,138,152,196,24,13,14,16,29,5,9,7,7,12,3,0,0,1,2,1,0,0,0,5,0,63,33,10,4,3,3,0,151,152,65,127,166,72,306,60,42,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales
5356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,7,1,0,4,8,0,18,0,6,0,54,0,45,71,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas
5357,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,4,1,14,3,129,107,114,125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6,0,2,4,2,6,1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
5364,0,2,3,1,1,0,0,0,0,1,65,8,9,0,1,0,0,46,19,24,50,4,32,45,3,1,0,1,11,2,6,1,1,2,2,1,0,0,0,0,0,0,0,1,0,62,30,3,15,0,0,0,21,17,42,30,50,6,51,20,11,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae
5366,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,31,27,77,52,19,25,1,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,23,17,35,39,17,12,72,7,14,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
5368,0,0,1,0,0,0,0,2,0,0,15,41,1,2,0,28,0,18,21,43,93,30,46,152,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,1,0,0,0,3,0,21,16,0,0,10,27,0,0,2,0,3,44,21,1,4,3,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales
5379,18,9,5,37,16,4,0,77,0,0,13,2,13,0,0,2,9,21,6,35,7,5,5,23,9,0,0,0,32,11,23,39,12,17,38,14,0,9,9,8,0,4,0,2,0,7,11,10,0,3,8,0,0,1,7,8,12,12,9,11,9,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
5380,15,6,13,0,40,1,0,33,0,5,120,40,21,0,160,67,99,51,18,18,35,8,24,39,2,0,2,1,22,3,17,60,10,5,0,25,0,13,0,4,0,14,0,10,0,47,75,11,24,50,90,72,2,4,20,18,20,6,8,10,7,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__
5382,0,0,2,0,0,0,0,11,0,0,13,39,11,0,0,5,0,19,16,14,78,42,42,116,0,0,0,0,2,1,5,0,2,0,1,2,0,0,1,0,0,3,0,0,0,12,28,0,0,5,16,0,2,0,0,4,37,17,0,6,3,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
5389,0,0,0,0,1,0,0,2,0,0,10,4,2,0,0,0,0,12,8,14,37,8,24,20,1,0,0,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,4,0,1,0,0,0,3,5,3,7,8,5,11,0,1,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales
5399,0,0,0,0,0,0,0,0,0,0,7,11,2,0,0,1,0,21,5,4,31,6,17,17,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,11,1,2,1,5,0,4,2,0,6,19,3,5,1,3,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
5405,0,0,1,0,0,0,0,5,0,1,7,14,8,0,0,0,0,16,10,10,21,10,7,54,0,0,0,0,1,0,0,0,0,0,0,4,0,2,1,1,0,0,0,4,0,9,5,0,0,0,0,0,2,0,0,2,12,2,1,4,4,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
5407,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,5,3,0,10,5,132,79,84,85,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,4,0,5,1,0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
5417,0,0,0,0,0,0,0,0,0,0,16,5,1,0,0,0,0,39,13,19,30,5,34,12,23,6,6,8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,23,9,0,2,0,0,0,8,17,5,3,24,4,12,10,1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
5424,0,0,2,0,0,0,0,1,0,1,0,10,0,0,0,0,0,1,0,14,18,3,10,11,194,217,195,188,0,12,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,5,2,13,4,10,3,7,6,4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
5427,0,0,0,0,0,0,0,2,0,0,25,20,5,0,0,0,0,65,82,78,147,28,123,68,6,0,3,0,2,1,1,1,0,0,0,0,0,0,0,3,0,0,0,4,0,14,24,2,3,0,0,0,18,30,17,31,78,16,106,19,29,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
5429,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,8,6,5,2,41,15,83,0,1,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae
5436,0,3,3,3,1,3,1,6,5,1,4,8,2,1,0,7,5,8,5,6,13,4,7,6,11,6,2,4,4,3,5,2,0,1,2,4,1,3,2,0,2,0,1,2,2,9,6,0,1,7,4,5,4,6,2,2,10,2,5,2,2,k__Bacteria
5445,627,300,110,538,563,1,1,16,5,16,130,116,104,1,31,13,3,130,80,104,88,142,53,162,37,55,28,8,4059,227,1505,687,552,264,510,5,3,3,16,7,4,4,17,24,7,176,99,4,139,3,9,1,38,45,73,89,60,31,86,53,26,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
5448,5,4,11,5,4,3,2,10,13,4,19,17,5,3,3,6,10,12,17,29,36,10,16,26,12,16,11,14,11,4,9,6,4,11,5,14,2,7,1,7,2,7,1,9,6,22,23,3,11,12,18,10,3,9,11,10,23,10,10,12,12,k__Bacteria
5451,26,32,166,44,44,6,0,752,57,107,812,1104,539,144,73,103,13,537,477,365,1204,472,621,1977,28,5,0,0,220,193,161,156,102,149,62,346,0,149,380,305,0,173,0,171,47,674,746,25,159,523,566,223,58,91,6,267,669,243,55,167,154,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
5453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,0,86,58,96,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,2,1,1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
5460,14,27,271,57,58,0,0,1813,79,125,2192,1686,591,622,262,43,8,1361,1000,880,1809,524,1002,2702,75,24,13,6,209,112,131,93,74,123,65,1006,0,247,245,297,0,265,16,428,35,872,1508,124,243,143,171,80,137,216,36,380,1142,379,269,316,229,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
5464,0,12,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,22,11,67,57,13,73,30,1487,1045,1177,886,4,0,0,0,0,9,0,0,0,0,0,2,0,0,0,10,0,2,8,9,0,4,1,0,4,10,61,3,43,25,27,24,15,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
5473,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,2,1,2,3,2,13,1,264,152,143,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,9,2,6,2,5,4,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
5482,1,3,10,0,5,0,0,3,0,1,175,26,53,13,65,0,0,69,14,20,46,5,25,30,3,0,0,1,38,14,31,8,16,23,2,0,0,0,2,0,0,1,0,8,0,224,53,21,40,1,1,0,22,10,46,45,49,12,90,33,20,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__gelidilacus
5484,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,5,9,11,0,4,12,359,324,405,212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,2,0,22,3,16,2,14,7,2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
5487,0,4,8,0,1,1,0,78,0,7,27,18,18,0,6,3,3,38,35,29,20,19,38,31,345,319,212,220,6,4,6,4,2,1,1,62,0,29,9,16,0,7,0,32,0,29,21,9,10,1,1,1,20,22,28,36,34,14,37,11,9,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae
5489,0,0,7,0,0,0,0,139,2,5,11,1,8,0,0,0,0,5,4,0,1,2,3,1,38,44,21,34,0,0,4,1,0,0,0,89,0,84,5,26,0,9,0,4,1,6,7,2,0,0,0,0,2,5,10,2,3,1,6,1,0,k__Bacteria; p__Firmicutes; c__Bacilli
5498,66,18,98,32,49,0,0,129,4,33,589,208,144,18,19,0,0,893,372,857,678,580,378,518,257,280,215,337,413,326,622,236,380,300,256,48,1,9,23,42,1,10,2,62,5,298,379,79,75,5,4,2,331,456,353,499,566,331,626,282,180,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
5500,0,0,2,0,0,0,0,0,0,0,9,13,1,0,5,2,4,20,10,15,35,5,29,28,4,3,1,2,1,1,0,1,3,4,1,0,0,1,1,0,0,0,0,0,1,10,10,0,2,5,11,0,3,5,4,8,17,6,6,3,3,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
5514,0,0,10,2,0,24,0,2,3,3,0,45,0,0,0,0,5,0,2,16,42,50,4,103,1,1,0,0,1,0,0,1,0,0,1,1,0,0,2,2,0,0,0,2,0,17,5,0,0,17,6,21,0,1,0,1,33,10,0,2,7,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
5515,0,1,7,1,2,0,0,35,1,7,57,49,10,1,0,3,2,27,15,9,46,11,23,60,4,1,0,0,6,22,1,6,3,1,18,60,0,20,76,27,0,12,0,11,1,34,49,4,53,13,14,6,2,5,0,16,35,21,2,8,12,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Anaerospora; s__
5516,0,0,1,0,0,1,0,0,0,0,0,15,0,2,0,14,0,19,15,17,47,5,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,4,4,0,348,5,71,3,12,23,4,14,10,14,7,4,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
5521,1,99,7,0,0,0,3,36,222,116,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae
5522,1,0,0,0,0,0,0,3,0,3,0,2,16,0,0,6,8,0,0,2,6,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,0,0,28,33,150,1,0,0,3,3,1,1,4,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae
5524,6,7,3,7,1,5,2,17,4,4,4,7,3,1,0,5,6,16,9,24,25,11,10,26,11,14,6,9,5,3,11,3,7,9,7,8,2,10,4,3,4,6,0,5,7,14,10,5,2,15,11,11,3,9,8,5,18,3,6,9,7,k__Bacteria
5526,0,0,0,1,0,0,0,0,0,0,0,18,1,0,3,0,0,2,25,13,24,5,292,43,0,0,0,0,1,4,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,1,4,0,0,6,8,1,3,0,2,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales
5528,326,43,625,71,147,12,0,567,36,17,654,511,1360,83,68,20,0,297,532,233,221,543,78,905,25,2,2,0,356,136,248,135,194,223,99,39,0,43,202,91,0,40,0,244,62,1070,423,5,329,0,0,0,101,38,96,433,315,99,125,353,145,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__
5530,0,0,1,0,1,0,0,2,0,2,7,0,3,0,0,0,0,2,2,2,4,6,2,16,106,72,62,37,0,4,1,1,0,1,3,5,0,1,1,3,0,1,0,1,0,6,5,0,1,0,0,0,5,1,2,9,5,5,4,4,1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae
5531,0,0,7,0,0,0,0,2,0,0,0,17,2,0,1,0,0,4,16,21,34,16,40,24,0,0,0,0,12,2,1,3,6,1,2,7,0,0,2,0,0,1,0,1,1,7,1,0,1,0,0,0,3,0,2,7,27,9,3,5,6,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
5542,21,137,22,0,0,0,2,21,255,116,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,121,4,18,0,0,21,0,167,6,36,0,7,0,6,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus; s__
5545,2,7,1,2,3,3,3,7,1,3,9,6,3,1,2,4,8,13,6,8,24,4,6,15,12,7,8,14,7,4,3,4,5,4,6,3,1,4,1,5,3,0,1,5,6,6,9,3,5,5,5,8,2,2,2,10,12,5,8,8,3,k__Bacteria
5548,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,37,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,0,0,102,113,22,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__
5549,0,0,3,0,0,0,1,0,0,0,0,70,0,0,0,9,1,85,38,185,12,34,0,146,1,1,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,9,0,0,6,0,5,11,3,1,3,9,22,26,50,48,45,51,31,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
5551,0,7,3,0,0,0,0,3,1,0,16,6,2,0,0,0,0,29,21,20,22,8,26,15,10,16,13,8,7,0,4,2,1,1,1,3,0,0,0,5,0,1,0,5,0,20,23,2,0,0,0,0,4,14,8,17,21,5,31,5,3,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
5560,8,175,21,140,54,0,1,1,0,4,94,95,70,1,23,1,0,42,101,21,98,44,126,298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,9,0,4,0,1,0,1,1,0,4,6,1,0,6,4,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
5562,4,2,10,2,1,0,0,12,1,8,40,26,3,0,0,0,0,69,43,97,132,73,40,99,9,18,12,13,14,3,10,4,7,6,3,6,0,5,1,6,0,0,0,3,0,20,25,10,8,1,3,0,48,54,27,73,144,60,72,34,22,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
5563,0,1,2,1,3,0,0,7,0,0,5,0,0,0,0,0,1,9,2,12,12,2,5,1,28,37,21,13,9,2,0,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,8,0,3,6,5,3,2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
5576,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,16,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,49,25,12,0,0,2,0,0,0,1,0,0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__
5579,0,4,3,2,3,0,0,0,0,1,71,99,82,73,57,0,0,64,27,60,44,14,156,108,1,0,0,0,5,3,0,2,0,0,4,0,0,0,0,0,0,0,0,5,0,19,80,1,80,0,0,0,6,17,0,4,71,28,0,25,1,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__
5586,5,2,11,4,1,0,1,10,4,10,121,42,15,3,5,0,0,133,62,100,69,31,49,126,33,46,39,7,2,1,5,12,12,1,1,6,0,1,4,1,1,3,0,6,1,23,50,7,15,1,0,0,23,19,41,75,66,39,36,83,26,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__lwoffii
5592,0,6,1,1,0,0,0,13,2,1,9,0,13,0,0,33,5,4,7,1,2,0,0,0,3,0,0,0,10,0,9,4,2,2,0,8,0,3,0,6,0,4,0,0,0,2,1,10,0,20,8,12,0,1,1,1,0,0,1,0,0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix; s__
5611,6,14,19,46,20,0,0,148,1,5,36,25,14,0,8,1,26,67,34,116,73,25,56,72,55,23,27,11,38,7,13,50,5,12,29,67,0,18,18,26,0,7,0,9,1,16,30,3,8,11,7,8,11,19,23,36,60,33,58,20,31,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
5616,6,7,2,11,12,0,0,0,0,0,13,6,1,0,1,3,0,6,2,3,8,7,5,4,1,0,0,1,53,0,14,13,12,3,5,1,0,0,1,0,0,0,0,0,0,2,4,0,0,4,12,6,3,2,2,7,3,4,2,0,2,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
5622,0,0,19,0,0,0,0,185,1,16,30,9,20,0,0,0,0,27,21,8,14,5,32,17,91,120,43,50,0,0,4,0,2,1,0,288,0,220,27,76,0,52,0,52,1,5,15,0,1,0,0,0,20,17,13,26,20,2,15,8,8,k__Bacteria; p__Firmicutes
5627,153,34,327,84,105,6,3,500,12,163,1689,630,458,89,108,1,0,2624,1112,3011,2431,1785,1143,1496,710,1136,736,1491,144,186,427,167,84,100,55,169,11,23,129,132,6,16,7,211,6,992,1014,346,291,12,8,1,1155,1578,1166,1529,1386,1029,2304,762,484,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__schindleri
5629,0,2,2,0,0,0,0,13,0,1,13,29,9,3,9,0,1,51,36,47,67,18,43,45,7,19,4,13,3,2,1,4,3,2,0,21,0,15,5,11,0,5,0,19,0,9,29,8,2,0,0,0,19,23,35,29,65,23,57,34,24,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus; s__
5630,32,11,114,16,23,0,0,296,7,56,244,167,97,6,41,0,2,458,317,793,1026,484,326,615,127,212,125,253,44,53,67,32,33,34,19,96,11,30,49,103,3,11,2,100,7,185,162,119,45,4,15,0,300,361,400,476,495,430,573,245,202,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
5632,0,0,1,0,0,0,0,9,0,6,11,9,1,0,0,0,0,48,35,158,107,61,36,33,35,37,26,71,4,1,0,1,0,0,0,9,0,3,0,3,0,1,0,7,0,3,7,1,1,0,0,0,49,64,17,49,43,36,129,13,13,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__guillouiae
5640,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,2,4,3,1,9,1,58,136,66,30,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,2,0,0,6,0,0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
5643,2,23,15,53,21,0,0,4,1,2,21,40,15,4,1,0,0,11,51,14,47,21,48,92,2,1,0,0,33,49,63,14,36,40,35,3,0,1,1,4,0,3,0,3,1,37,16,2,20,0,0,1,8,1,7,47,57,23,14,31,32,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
5646,0,1,0,0,0,0,0,0,0,0,12,15,2,0,0,5,5,47,34,58,63,44,20,39,7,13,2,3,0,0,1,0,0,1,1,6,0,1,1,0,0,2,0,5,0,7,24,2,2,3,0,0,5,21,23,14,66,28,40,21,16,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae
5648,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,26,7,20,6,31,30,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,6,0,7,18,15,9,9,10,13,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Acholeplasmatales; f__Acholeplasmataceae; g__Acholeplasma; s__
